restaurant_name,location,cuisine,michelin_stars,google_rating,total_google_reviews,reviewer,rating,review_text,date,language
Pad Thai Bua Dang,"Udon Thani, Thailand",Thai,0,4.6,193,Anapat S.,5,"Was blown away by the affordable pricing, quality, portion and taste. Usually would not find this kind of portion at this price in Bangkok.  Highly recommended.

Limited street side parking for cars.",2 weeks ago,en
Pad Thai Bua Dang,"Udon Thani, Thailand",Thai,0,4.6,193,Peeraphat Sirireung,5,"Pad Thai บัวแดง is a fantastic restaurant located on the main road, making it very convenient to find. If you’re a fan of Pad Thai, this place is a must-visit. The restaurant offers a wide variety of delicious Pad Thai dishes that are sure to satisfy your taste buds. You can choose from different types of meat, including shrimp, scallop, fish, grilled pork, crispy pork, and beef. This variety ensures that there’s something for everyone, no matter what your preferences are.

One of the best things about Pad Thai บัวแดง is the 10% discount they offer to students. If you have a student ID, make sure to bring it along to enjoy this special offer. This makes the restaurant an excellent choice for students looking for a great meal at a reasonable price.

When it comes to drinks, Pad Thai บัวแดง offers free water, which is a nice touch. You don’t have to worry about extra charges for your drink, and you can stay hydrated while enjoying your meal.

The restaurant accepts both cash and cashless payments, making it very convenient for customers. Whether you prefer to pay with cash, credit card, or another cashless method, Pad Thai บัวแดง has got you covered. This flexibility is a big plus in today’s increasingly cashless society.

Another important aspect of any restaurant is the cleanliness and quality of its facilities. Pad Thai บัวแดง has a good toilet, which is clean and well-maintained. This attention to hygiene and comfort adds to the overall positive experience of dining at this restaurant.

In summary, Pad Thai บัวแดง is an excellent choice if you’re looking for tasty Pad Thai on the main road. With a variety of meat options, a student discount, free water, and flexible payment options, it’s a convenient and affordable place to enjoy a meal. The clean and well-maintained toilet is an added bonus that enhances the overall dining experience. Whether you’re a student, a local, or just passing through, Pad Thai บัวแดง is definitely worth a visit.",a year ago,en
Pad Thai Bua Dang,"Udon Thani, Thailand",Thai,0,4.6,193,Monique L.,5,"Tasty Pad thai! They have 3 sizes, the regular, extra for 10 baht and jumbo for 20 baht.",7 months ago,en
Pad Thai Bua Dang,"Udon Thani, Thailand",Thai,0,4.6,193,HC LIM,4,Taste was good and original with the flavor of the noodles fried in a wok and not greasy and a touch of lime and lemon. Great taste at 80 baht per plate. I ordered prawn and another pork. It is authentic Thai without adding sweetener.,a year ago,en
Rark,"Bangkok, Thailand",Thai,0,4.6,166,Dome Sintinuch,5,"2nd time here and never disappointed.
A bit spicy but you can tell them for step you can take.
Brought my expat friend here and they loved it! They can enjoyed watching chef cooking on open kitchen. Fusion Thai dishes like the appetizer here are unique and flavorful.
My fav dish this time is grilled pork neck.",4 months ago,en
Rark,"Bangkok, Thailand",Thai,0,4.6,166,Joy T.,5,"RARK is an absolute gem! Every dish here is a testament to quality and freshness. The ingredients are clearly top-notch, and the flavors are incredible - perfectly balanced, making every dish a standout. The chef's dedication to using fresh, high-quality ingredients shines through, transforming classic Thai recipes into something truly memorable.

The service is warm and welcoming. The staff and chef go above and beyond to make you feel at home, adding a personal touch that makes the experience even more enjoyable. If you're looking for a Thai restaurant that delivers both exceptional food and friendly, attentive service, RARK should be at the top of your list. Highly recommended!",12 months ago,en
Rark,"Bangkok, Thailand",Thai,0,4.6,166,Pat,5,"Home-cooked Thai restaurant that captures the taste of childhood. The taste is like eating in the past and the seasonings are not lacking. Ranjuan curry that I miss the salty and sour taste of pork and beef. Overnight sour curry with a strong taste, very delicious soft vegetables and tender pork. Traditional glass noodle salad with crispy dried shrimp and peanuts for contrasting tastes. It is a good food experience. The shop is cute like eating at a friend's house and a friendly work team. I would like to come and eat more often.",9 months ago,en
Rark,"Bangkok, Thailand",Thai,0,4.6,166,Charles Chen,5,"Really enjoyed my meal here. Much more intimate vibes than some of the ‘nicer’ Michelin restaurants, but just as good if not better cooking and ingredients going on here. Would absolutely recommend this restaurant and return on my next visit.",3 months ago,en
Rark,"Bangkok, Thailand",Thai,0,4.6,166,Beau Palida,4,"Honestly, compared to how difficult it is to get the table, I expect more. However many dishes totally got me! The beef curry was so beautiful and very tasty, the scallops on curry curd also very good 👍 Most of all, Chicken salad with rose apple was a bless 🤩
The two chefs did a good job overall. So if you are able to get a table, do not hesitate to come ☺️",a year ago,en
Dear Phangan,"Surat Thani, Thailand",Thai,0,4.8,130,Natcha T.,5,"Such a lovely experience! The restaurant has a wonderfully homey and cozy atmosphere. The food is not only delicious but also beautifully plated — very photogenic!
We really enjoyed the vibe in the evening. Great taste and great setting.",2 weeks ago,en
Dear Phangan,"Surat Thani, Thailand",Thai,0,4.8,130,Rangsi-arpa Bhanubandh,5,"Been here three times, and incredible every time. The ingredients are so fresh and perfectly cooked. The atmosphere is amazing..a beautiful traditional Thai wooden house. And the owners give us such a warm welcome. It truly feels like you’re dining at a friend’s home. Highly recommended!",3 months ago,en
Dear Phangan,"Surat Thani, Thailand",Thai,0,4.8,130,Kali Heckmeck,5,"What a truly special evening!

A magical place that enchants not only with its atmosphere but with the love poured into every detail. The kitchen is outstanding – guided by two wonderful people and a lovely team who clearly do what they love.

Each dish was a culinary delight, full of heart, creativity, and perfectly balanced flavors. As a guest, you can truly feel the passion behind it all – in the food, the service, and the unique ambiance of the place.

We wholeheartedly recommend it – visiting this little gem should be a must!

Thank you so much, Chanan & team, for such an unforgettable evening!",4 months ago,en
Dear Phangan,"Surat Thani, Thailand",Thai,0,4.8,130,Jas Lee,5,"AMAZING! MUST GO! ⭐⭐⭐⭐⭐
This is such a special place - truly a hidden gem. A light spot on a dark road.
Nestled in a cute little garden with fairy lights, is an intimate restaurant. Reservation only. We were two of only 14 dinner guests that night. Three groups there total.
Menu is set by the kitchen based on seasonal ingredients and catches of the day, so it's a lovely surprise! About 800 baht per person and totally worth it.
Started with the house cocktail - Passion Maree (rum and passionfruit - yum!).
The crab and water chestnut crab cakes wrapped in bean curd were AMAZING. The mangosteen and prawn salad was INSANE. The grilled fish in banana leaf was tasty and the fried Mexican kale was delicious. Squid with the ink was funky and sooo tender and delicious! Sagot to end was warm and lovely.
Each dish is made and served with care. The owner speaks perfect English (he is Thai) and explained each dish and the origin of all the ingredients, most local or from a region in Thailand. There were mosquitoes but a fan, repellent and even an electric racket are provided!
It was such a beautiful dining experience and I highly recommend it to anyone going through Koh Phangan!!!",3 months ago,en
Dear Phangan,"Surat Thani, Thailand",Thai,0,4.8,130,Amie J. Sansuwan,5,"No booking, no eat! Love the concept of the restaurant where they locally source ingredients daily. No fixed menu nor fixed price. Heard the place it’s super busy everyday. Especially during high-season. We were just lucky to get to dine at the place this trip. Highly recommended ☺️",6 months ago,en
Euang Kam Sai,"Chiang Mai, Thailand",Northern Thai,0,4.9,254,Navadon Khunlertgit,5,Great place for northern style food. The service was fast and the restaurant was clean. Good price.,a week ago,en
Euang Kam Sai,"Chiang Mai, Thailand",Northern Thai,0,4.9,254,Eagles Fly Alone,5,"This is a great place to have lunch or dinner.  The staff were very pleasant, the food delicious, and the ambience is peaceful and calm/quiet which I loved. It has a very traditional feel, and the prices are reasonable. Will go back again.",5 months ago,en
Euang Kam Sai,"Chiang Mai, Thailand",Northern Thai,0,4.9,254,Jocelyn Carter,5,"A must visit while in Chiang Mai - you can try an extensive range of authentic northern Thai food. The restaurant is air-conditioned and quite comfortable. There is a lot to choose from on the menu. I particularly like the sticky rice with chilli paste, pickled vegetable, and meat of you choice. The pork in lemongrass is so tender it falls apart. There's 2 types of hung lay, as well as assorted chicken dishes. The flavours blow the tastebuds away - so delicious. For the 2 of us we order 3 dishes plus rice (sticky or steamed is available). Good range of non-alcoholic drinks, as well as alcohol. The restaurant is near the Cultural Centre, separate from where the kantok dinner is held. We've not had problems parking our motorbike, but noticed that on nights when the kantok dinner is busy the parking lot has a lot of tour buses. Definitely worth a visit so you can try authentic northern Thai food.",2 months ago,en
Euang Kam Sai,"Chiang Mai, Thailand",Northern Thai,0,4.9,254,David Scott,4,"Great lunch
It’s definitely authentic northern food
The service was excellent and the atmosphere is very elegant and friendly.
Definitely worth a try for authentic food",3 months ago,en
Euang Kam Sai,"Chiang Mai, Thailand",Northern Thai,0,4.9,254,Natrada Ruangwuttitikul,5,"A nice little old-style northern restaurant. The food is very tasty (for Thai people). However, the staff are not always on-site when I visit, so I need to call them to place an order, especially since there aren’t many customers around 4 PM.

Recommend the Laarb and แกงคั่วหอย",5 months ago,en
CHAWEE,"Chiang Mai, Thailand",Thai,0,5,61,Nancy Wang,5,"We had the chance to enjoy a rare traditional Thai menu, the kind that is hard to find these days. We didn’t book in advance, but luckily a table was available, so the chef prepared a special set menu for us.

The flavors reflected authentic Central Thai cuisine—slightly on the sweet side, yet perfectly balanced and harmonious. Every dish felt natural and wholesome, crafted with quality ingredients and without unnecessary additives.

The chef shared the stories and details behind each dish in such an engaging way that it made the dining experience even more special. At 950 THB per person, the price felt reasonable, especially given the generous portions. We couldn’t finish everything, so we even got to take some home.",a month ago,en
CHAWEE,"Chiang Mai, Thailand",Thai,0,5,61,Jingru Guo,5,"5/5 what a fantastic meal - totally the highlight of my Thailand trip. Seasonal & local ingredients packed with flavors. Chef is very amicable. Good vibe, good service. Unlike other places with pretentious “set menu”, Chawee won’t left you go without eating too much…with super reasonable price",2 months ago,en
CHAWEE,"Chiang Mai, Thailand",Thai,0,5,61,Troy S,5,Great hidden gem in Chiang Mai. We had the restaurant choose the dishes for us and everything was delicious. You have to pay the whole amount at the time of booking but this is understandable given they only have 3-4 tables. Will surely return!,4 months ago,en
CHAWEE,"Chiang Mai, Thailand",Thai,0,5,61,Vanessa “veebee1212” Bailey,5,"I had a fantastic time visiting Chawee.
It had a very laid back, retro feel,  as if you're dining in someone's (very stylish) home with a great sound track adding to the relaxed vibe.

The food was incredible. I encountered a tasting menu, I tried  various dishes, things i wouldn't have thought to order, it was an education. The dishes were prepared with love and cooked to perfection, incredibly fresh food and produce.

I asked Tan (the owner) about the food preparation and where the ideas for dishes came from. I was told these dishes were inspired from family recipes and made with ingredients bought that morning,fresh and local in season and cooked that day- and it shows. Incredible flavours and spices. Great wine selection too, I had red wine -shiraz which absolutely complimented my meal. A complete taste sensation.

I urge you, whenever you visit chiang mai, your visit is incomplate without a visit to Chawee. Thank you Tan / Chawee!",5 months ago,en
CHAWEE,"Chiang Mai, Thailand",Thai,0,5,61,Chalermchon Suttaluang,5,"Chawee is a small restaurant located along Chang Phueak Road in Chiang Mai. It offers modern Thai cuisine that meticulously blends flavors from various regions into perfectly balanced Thai dishes. Each menu item is delicious, featuring dishes like Kai Palo (braised eggs in sweet soy sauce), traditional Moo Satay (grilled marinated pork skewers), and Khao Tang (crispy rice crackers). Before each dish is served, the chef shares its story, adding a unique touch to the dining experience. The restaurant's ambiance is cozy and inviting, with warm hospitality from the owner and staff, ensuring excellent service.
In summary, **this is a must-visit restaurant!** Reservations are highly recommended, and it’s best to select your menu choices in advance.",9 months ago,en
Bo.lan,"Bangkok, Thailand",Thai,0,4.1,757,Adam Ng,5,"I first visited Bo.Lan in 2016, and ever since, it has been a must-stop whenever I’m in Bangkok. I often dined there with local friends—many of whom hailed it as the best Thai food they had ever tasted. The only time I missed a visit was in 2017, the year Bo.Lan received its Michelin star—reservations were simply impossible to get.

Then came COVID-19, and with it, a long pause in travel. It’s been years since I last stepped into Bo.Lan.

Returning now, I find that Bo.Lan has transformed—beautifully and meaningfully. Before the pandemic, Bo.Lan was focused on gastronomical experience, offering a deep dive into the refined traditions of Thai cuisine. Today, Bo.Lan brings forward the taste of home, the flavour of love, and a genuine passion for food—all shaped by resilience through challenge and change.

There are many fine dining restaurants that can impress with technique and presentation. But few, if any, serve food that so clearly speaks of identity, conviction, and heart. Dining at Bo.Lan today is not just a meal—it’s a journey, a reflection of life’s own complexities and joys.

Huge respect to Chef Bo and Chef Dylan.

I’ll most certainly be back.",5 months ago,en
